id,dive_start,dive_end,max_depth
dewey,2017-03-15T11:46:32Z,2017-03-15T11:51:08Z,33.5
dewey,2017-03-15T11:52:04Z,2017-03-15T11:57:00Z,33.4
dewey,2017-03-15T11:57:56Z,2017-03-15T12:03:04Z,33.3
dewey,2017-03-15T12:04:00Z,2017-03-15T12:08:44Z,33.6
dewey,2017-03-15T12:09:40Z,2017-03-15T12:14:00Z,33.8
dewey,2017-03-15T12:14:52Z,2017-03-15T12:19:52Z,34
dewey,2017-03-15T12:20:52Z,2017-03-15T12:25:52Z,33.9
dewey,2017-03-15T12:26:48Z,2017-03-15T12:31:28Z,34.1
dewey,2017-03-15T12:32:20Z,2017-03-15T12:36:32Z,33.9
dewey,2017-03-15T12:37:24Z,2017-03-15T12:42:48Z,33.7
dewey,2017-03-15T12:43:48Z,2017-03-15T12:48:44Z,33.5
dewey,2017-03-15T12:49:36Z,2017-03-15T12:54:12Z,33.8
dewey,2017-03-15T12:55:00Z,2017-03-15T12:59:48Z,33.9
dewey,2017-03-15T13:00:40Z,2017-03-15T13:05:56Z,34.1
dewey,2017-03-15T13:06:52Z,2017-03-15T13:11:12Z,34.2
dewey,2017-03-15T13:12:00Z,2017-03-15T13:17:00Z,34.2
dewey,2017-03-15T13:18:00Z,2017-03-15T13:23:04Z,33.7
dewey,2017-03-15T13:24:04Z,2017-03-15T13:28:28Z,33.8
dewey,2017-03-15T13:29:16Z,2017-03-15T13:34:12Z,33.7
dewey,2017-03-15T13:35:08Z,2017-03-15T13:39:52Z,33.6
dewey,2017-03-15T13:40:48Z,2017-03-15T13:46:04Z,34
dewey,2017-03-15T13:47:00Z,2017-03-15T13:52:40Z,33.2
dewey,2017-03-15T13:53:44Z,2017-03-15T13:58:16Z,32.6
dewey,2017-03-15T13:59:08Z,2017-03-15T14:04:24Z,32.5
dewey,2017-03-15T14:05:20Z,2017-03-15T14:10:16Z,32.6
dewey,2017-03-15T14:11:12Z,2017-03-15T14:16:04Z,32.4
dewey,2017-03-15T14:17:00Z,2017-03-15T14:22:32Z,32.4
dewey,2017-03-15T14:23:28Z,2017-03-15T14:28:28Z,32.4
dewey,2017-03-15T14:29:24Z,2017-03-15T14:34:36Z,32.4
dewey,2017-03-15T14:35:32Z,2017-03-15T14:42:36Z,32.4
dewey,2017-03-15T14:43:08Z,2017-03-15T14:47:16Z,32.5
dewey,2017-03-15T14:47:44Z,2017-03-15T14:51:20Z,34.2
dewey,2017-03-15T14:52:04Z,2017-03-15T14:57:36Z,36.9
dewey,2017-03-15T14:58:28Z,2017-03-15T15:03:32Z,36.9
dewey,2017-03-15T15:03:48Z,2017-03-15T15:04:52Z,10.4
dewey,2017-03-15T15:05:40Z,2017-03-15T15:11:08Z,36.9
dewey,2017-03-15T15:12:00Z,2017-03-15T15:17:20Z,36.5
dewey,2017-03-15T15:17:52Z,2017-03-15T15:21:04Z,17.5
dewey,2017-03-15T15:21:52Z,2017-03-15T15:27:24Z,35.9
dewey,2017-03-15T15:28:16Z,2017-03-15T15:33:40Z,21.8
dewey,2017-03-15T15:34:28Z,2017-03-15T15:39:56Z,34.7
dewey,2017-03-15T15:40:48Z,2017-03-15T15:46:24Z,33.9
dewey,2017-03-15T15:47:20Z,2017-03-15T15:52:48Z,33
dewey,2017-03-15T15:53:40Z,2017-03-15T15:59:12Z,33.1
dewey,2017-03-15T16:00:00Z,2017-03-15T16:05:40Z,32.9
dewey,2017-03-15T16:06:32Z,2017-03-15T16:12:08Z,32.1
dewey,2017-03-15T16:13:04Z,2017-03-15T16:18:32Z,31.3
dewey,2017-03-15T16:19:24Z,2017-03-15T16:25:08Z,30.4
dewey,2017-03-15T16:26:00Z,2017-03-15T16:31:48Z,29.4
dewey,2017-03-15T16:32:40Z,2017-03-15T16:38:12Z,28.5
dewey,2017-03-15T16:39:00Z,2017-03-15T16:44:36Z,27.7
dewey,2017-03-15T16:45:24Z,2017-03-15T16:50:40Z,26.7
dewey,2017-03-15T16:51:28Z,2017-03-15T16:56:36Z,25.9
dewey,2017-03-15T16:57:28Z,2017-03-15T17:02:36Z,25.1
dewey,2017-03-15T17:03:24Z,2017-03-15T17:08:48Z,24.2
dewey,2017-03-15T17:10:04Z,2017-03-15T17:15:24Z,23.3
dewey,2017-03-15T17:16:12Z,2017-03-15T17:20:52Z,21.8
dewey,2017-03-15T17:21:40Z,2017-03-15T17:26:28Z,20.2
dewey,2017-03-15T17:27:16Z,2017-03-15T17:32:16Z,18.8
dewey,2017-03-15T17:33:04Z,2017-03-15T17:37:44Z,17.4
dewey,2017-03-15T17:38:32Z,2017-03-15T17:43:00Z,16.4
dewey,2017-03-15T17:43:52Z,2017-03-15T17:48:04Z,14.8
dewey,2017-03-15T17:48:52Z,2017-03-15T17:52:36Z,13.7
dewey,2017-03-15T17:53:16Z,2017-03-15T17:57:56Z,12.4
dewey,2017-03-15T17:58:40Z,2017-03-15T18:02:12Z,10.5
dewey,2017-03-15T18:02:56Z,2017-03-15T18:06:40Z,8.4
dewey,2017-03-15T18:07:24Z,2017-03-15T18:11:00Z,6.4
dewey,2017-03-15T18:11:48Z,2017-03-15T18:14:28Z,5.3
dewey,2017-03-15T18:15:16Z,2017-03-15T18:18:52Z,4.6
dewey,2017-03-15T18:21:56Z,2017-03-15T18:22:12Z,1.7
dewey,2017-03-15T18:43:56Z,2017-03-15T18:45:48Z,1.9
dewey,2017-03-15T18:48:32Z,2017-03-15T18:49:00Z,2.3
dewey,2017-03-15T18:49:40Z,2017-03-15T18:52:16Z,3.7
dewey,2017-03-15T18:52:56Z,2017-03-15T18:54:44Z,2.3
dewey,2017-03-15T18:56:44Z,2017-03-15T18:59:36Z,2.9
dewey,2017-03-15T19:00:16Z,2017-03-15T19:02:48Z,3
dewey,2017-03-15T19:03:24Z,2017-03-15T19:05:24Z,2.5
dewey,2017-03-15T19:07:08Z,2017-03-15T19:07:24Z,2
dewey,2017-03-15T19:14:40Z,2017-03-15T19:17:40Z,2.6
dewey,2017-03-15T19:18:24Z,2017-03-15T19:21:44Z,2.9
dewey,2017-03-15T19:25:56Z,2017-03-15T19:28:04Z,3.9
dewey,2017-03-15T19:32:12Z,2017-03-15T19:32:24Z,1.6
dewey,2017-03-15T19:32:48Z,2017-03-15T19:33:08Z,1.9
dewey,2017-03-15T20:44:00Z,2017-03-15T20:45:04Z,2.9
dewey,2017-03-15T20:46:24Z,2017-03-15T20:48:04Z,2.2
dewey,2017-03-15T20:48:08Z,2017-03-15T20:48:20Z,1.7
dewey,2017-03-15T20:54:32Z,2017-03-15T20:57:32Z,2.4
dewey,2017-03-15T20:58:00Z,2017-03-15T20:58:44Z,2.2
dewey,2017-03-15T21:00:04Z,2017-03-15T21:03:36Z,2.7
dewey,2017-03-15T21:05:04Z,2017-03-15T21:09:52Z,2.6
dewey,2017-03-15T21:11:04Z,2017-03-15T21:15:48Z,2.5
dewey,2017-03-15T21:16:56Z,2017-03-15T21:20:48Z,2.5
dewey,2017-03-15T21:22:00Z,2017-03-15T21:25:40Z,2.4
dewey,2017-03-15T21:26:48Z,2017-03-15T21:30:52Z,2.2
dewey,2017-03-15T21:32:08Z,2017-03-15T21:35:48Z,2.2
dewey,2017-03-15T21:37:04Z,2017-03-15T21:39:48Z,2.2
dewey,2017-03-15T21:39:52Z,2017-03-15T21:40:36Z,2
dewey,2017-03-15T21:42:00Z,2017-03-15T21:43:12Z,2.1
dewey,2017-03-15T21:59:04Z,2017-03-15T21:59:16Z,1.6
dewey,2017-03-15T21:59:24Z,2017-03-15T21:59:36Z,1.5
dewey,2017-03-15T22:00:04Z,2017-03-15T22:00:36Z,1.9
dewey,2017-03-15T22:01:26Z,2017-03-15T22:01:42Z,2
dewey,2017-03-15T22:04:02Z,2017-03-15T22:05:06Z,2.5
louie,2017-03-06T15:04:16Z,2017-03-06T15:04:40Z,1.5
louie,2017-03-06T15:05:12Z,2017-03-06T15:05:48Z,1.7
louie,2017-03-06T15:09:08Z,2017-03-06T15:09:36Z,3.4
louie,2017-03-06T15:11:24Z,2017-03-06T15:12:16Z,3.3
louie,2017-03-06T15:16:00Z,2017-03-06T15:16:36Z,3.6
louie,2017-03-06T15:17:44Z,2017-03-06T15:18:24Z,3.2
louie,2017-03-06T15:22:00Z,2017-03-06T15:22:28Z,2.1
louie,2017-03-06T15:22:52Z,2017-03-06T15:23:32Z,3
louie,2017-03-06T15:24:16Z,2017-03-06T15:24:52Z,3.4
louie,2017-03-06T15:25:24Z,2017-03-06T15:26:20Z,3.7
louie,2017-03-06T15:27:00Z,2017-03-06T15:27:44Z,3.3
louie,2017-03-06T15:28:48Z,2017-03-06T15:29:44Z,3.5
louie,2017-03-06T15:30:12Z,2017-03-06T15:30:36Z,2.3
louie,2017-03-06T15:33:40Z,2017-03-06T15:33:56Z,1.6
louie,2017-03-06T15:34:32Z,2017-03-06T15:34:52Z,1.8
louie,2017-03-06T15:35:04Z,2017-03-06T15:35:32Z,2.6
louie,2017-03-06T15:36:16Z,2017-03-06T15:37:16Z,3.9
louie,2017-03-06T15:38:00Z,2017-03-06T15:39:04Z,4.2
louie,2017-03-06T15:39:24Z,2017-03-06T15:40:12Z,3.7
louie,2017-03-06T15:40:44Z,2017-03-06T15:41:08Z,2.4
louie,2017-03-06T15:44:16Z,2017-03-06T15:44:36Z,1.8
louie,2017-03-06T15:45:08Z,2017-03-06T15:46:28Z,2.4
louie,2017-03-06T15:47:08Z,2017-03-06T15:48:20Z,2.4
louie,2017-03-06T15:49:04Z,2017-03-06T15:50:36Z,2.3
louie,2017-03-06T15:51:32Z,2017-03-06T15:52:48Z,2.8
louie,2017-03-06T15:54:16Z,2017-03-06T15:55:44Z,4.1
louie,2017-03-06T15:56:44Z,2017-03-06T15:57:36Z,3.7
louie,2017-03-06T15:57:52Z,2017-03-06T15:59:08Z,3.9
louie,2017-03-06T16:00:24Z,2017-03-06T16:01:00Z,2.5
louie,2017-03-06T16:02:00Z,2017-03-06T16:03:16Z,3
louie,2017-03-06T16:04:12Z,2017-03-06T16:05:48Z,2.8
louie,2017-03-06T16:06:28Z,2017-03-06T16:07:32Z,2.3
louie,2017-03-06T16:08:48Z,2017-03-06T16:09:04Z,1.8
louie,2017-03-06T16:09:28Z,2017-03-06T16:10:20Z,2.8
louie,2017-03-06T16:10:24Z,2017-03-06T16:11:28Z,3.5
louie,2017-03-06T16:12:00Z,2017-03-06T16:13:44Z,4.7
louie,2017-03-06T16:16:24Z,2017-03-06T16:18:16Z,2.7
louie,2017-03-06T16:19:04Z,2017-03-06T16:21:04Z,5.5
louie,2017-03-06T16:21:40Z,2017-03-06T16:22:36Z,3.9
louie,2017-03-06T16:22:52Z,2017-03-06T16:23:40Z,3.9
louie,2017-03-06T16:24:00Z,2017-03-06T16:24:48Z,2.8
louie,2017-03-06T16:25:44Z,2017-03-06T16:27:56Z,8.8
louie,2017-03-06T16:28:24Z,2017-03-06T16:29:44Z,4.5
louie,2017-03-06T16:30:16Z,2017-03-06T16:32:04Z,5.7
louie,2017-03-06T16:32:52Z,2017-03-06T16:34:36Z,6.1
louie,2017-03-06T16:35:20Z,2017-03-06T16:38:00Z,6
louie,2017-03-06T16:38:36Z,2017-03-06T16:40:28Z,5.6
louie,2017-03-06T16:41:08Z,2017-03-06T16:44:16Z,5.3
louie,2017-03-06T16:45:04Z,2017-03-06T16:47:24Z,4.9
louie,2017-03-06T16:48:12Z,2017-03-06T16:50:28Z,5.1
louie,2017-03-06T16:51:12Z,2017-03-06T16:53:12Z,3.8
louie,2017-03-06T16:54:04Z,2017-03-06T16:55:04Z,3.6
louie,2017-03-06T16:55:52Z,2017-03-06T16:57:32Z,3.4
louie,2017-03-06T16:58:36Z,2017-03-06T16:59:52Z,3.8
louie,2017-03-06T17:00:00Z,2017-03-06T17:01:00Z,3.7
louie,2017-03-06T17:01:44Z,2017-03-06T17:03:04Z,3.6
louie,2017-03-06T17:03:48Z,2017-03-06T17:05:24Z,3.8
louie,2017-03-06T17:05:56Z,2017-03-06T17:07:40Z,4.6
louie,2017-03-06T17:08:16Z,2017-03-06T17:10:20Z,4.8
louie,2017-03-06T17:10:48Z,2017-03-06T17:13:56Z,5.7
louie,2017-03-06T17:15:00Z,2017-03-06T17:16:48Z,5.6
louie,2017-03-06T17:18:32Z,2017-03-06T17:19:44Z,6.2
louie,2017-03-06T17:24:16Z,2017-03-06T17:25:20Z,4.8
louie,2017-03-06T17:26:04Z,2017-03-06T17:27:20Z,6.4
louie,2017-03-06T17:29:44Z,2017-03-06T17:32:12Z,6.3
louie,2017-03-06T17:38:16Z,2017-03-06T17:38:56Z,5.2
louie,2017-03-06T17:39:56Z,2017-03-06T17:42:16Z,5.3
louie,2017-03-06T17:43:24Z,2017-03-06T17:45:48Z,5.3
louie,2017-03-06T17:46:52Z,2017-03-06T17:48:32Z,5.9
louie,2017-03-06T17:57:36Z,2017-03-06T17:58:40Z,4.8
louie,2017-03-06T18:15:56Z,2017-03-06T18:17:44Z,5.8
louie,2017-03-06T18:26:48Z,2017-03-06T18:28:28Z,5.3
louie,2017-03-06T18:34:28Z,2017-03-06T18:36:04Z,5.3
louie,2017-03-06T18:40:48Z,2017-03-06T18:42:12Z,4.8
louie,2017-03-06T18:48:16Z,2017-03-06T18:49:48Z,4.8
louie,2017-03-06T18:55:24Z,2017-03-06T18:57:32Z,5.3
louie,2017-03-06T19:03:00Z,2017-03-06T19:04:16Z,5.3
louie,2017-03-06T19:10:16Z,2017-03-06T19:11:52Z,5.6
louie,2017-03-06T19:21:00Z,2017-03-06T19:21:44Z,2.4
louie,2017-03-06T19:27:08Z,2017-03-06T19:28:28Z,4.5
louie,2017-03-06T19:32:04Z,2017-03-06T19:33:44Z,4.3
louie,2017-03-06T19:35:56Z,2017-03-06T19:37:24Z,4.8
louie,2017-03-06T19:58:40Z,2017-03-06T19:59:12Z,5.6
louie,2017-03-06T20:06:52Z,2017-03-06T20:07:04Z,2.6
louie,2017-03-06T20:08:36Z,2017-03-06T20:09:08Z,2.7
louie,2017-03-06T20:14:04Z,2017-03-06T20:15:12Z,5.7
louie,2017-03-06T20:24:00Z,2017-03-06T20:24:48Z,4
louie,2017-03-06T20:34:16Z,2017-03-06T20:35:44Z,2.4
louie,2017-03-06T20:37:04Z,2017-03-06T20:38:36Z,5
louie,2017-03-06T20:39:20Z,2017-03-06T20:40:12Z,5.8
louie,2017-03-06T20:53:00Z,2017-03-06T20:53:40Z,2.9
louie,2017-03-06T20:53:48Z,2017-03-06T20:55:20Z,3.2
louie,2017-03-06T21:07:00Z,2017-03-06T21:08:24Z,4.5
louie,2017-03-06T21:13:36Z,2017-03-06T21:14:52Z,3.8
louie,2017-03-06T21:26:04Z,2017-03-06T21:26:48Z,4.7
louie,2017-03-06T21:28:08Z,2017-03-06T21:28:56Z,4.8
louie,2017-03-06T21:29:32Z,2017-03-06T21:29:52Z,3
louie,2017-03-06T21:30:08Z,2017-03-06T21:30:20Z,2
louie,2017-03-06T21:30:56Z,2017-03-06T21:31:12Z,3.3
louie,2017-03-06T21:31:24Z,2017-03-06T21:32:04Z,2.7
louie,2017-03-06T21:32:24Z,2017-03-06T21:32:36Z,2.3
louie,2017-03-06T21:36:28Z,2017-03-06T21:36:48Z,1.7
louie,2017-03-06T21:52:20Z,2017-03-06T21:52:52Z,1.8
louie,2017-03-06T21:53:36Z,2017-03-06T21:56:32Z,4.3
louie,2017-03-06T21:57:12Z,2017-03-06T21:59:40Z,5.4
louie,2017-03-06T22:00:20Z,2017-03-06T22:03:20Z,5
louie,2017-03-06T22:04:00Z,2017-03-06T22:04:36Z,2.9
louie,2017-03-06T22:04:40Z,2017-03-06T22:07:04Z,2.8
louie,2017-03-06T22:07:40Z,2017-03-06T22:10:20Z,2.8
louie,2017-03-06T22:11:00Z,2017-03-06T22:12:28Z,2.3
louie,2017-03-06T22:12:44Z,2017-03-06T22:12:56Z,1.5
louie,2017-03-06T22:26:04Z,2017-03-06T22:28:28Z,3.1
louie,2017-03-06T22:29:16Z,2017-03-06T22:31:28Z,3.8
louie,2017-03-06T22:32:12Z,2017-03-06T22:33:56Z,4
louie,2017-03-06T22:34:36Z,2017-03-06T22:36:12Z,4.2
louie,2017-03-06T22:40:20Z,2017-03-06T22:40:40Z,2.1
louie,2017-03-07T05:13:44Z,2017-03-07T05:14:00Z,1.9
louie,2017-03-07T05:39:08Z,2017-03-07T05:40:04Z,3
louie,2017-03-07T06:09:50Z,2017-03-07T06:10:30Z,2.4
louie,2017-03-07T09:43:24Z,2017-03-07T09:45:04Z,2.8
louie,2017-03-07T09:45:48Z,2017-03-07T09:46:20Z,2.2
louie,2017-03-07T09:51:12Z,2017-03-07T09:51:24Z,1.6
louie,2017-03-07T09:51:44Z,2017-03-07T09:52:36Z,1.9
louie,2017-03-07T09:53:24Z,2017-03-07T09:53:40Z,1.8
louie,2017-03-07T09:57:48Z,2017-03-07T09:58:16Z,2.4
louie,2017-03-07T09:58:52Z,2017-03-07T09:59:12Z,1.8
louie,2017-03-07T12:47:04Z,2017-03-07T12:47:40Z,3.3
louie,2017-03-07T12:48:00Z,2017-03-07T12:48:24Z,2.7
louie,2017-03-07T12:48:52Z,2017-03-07T12:49:40Z,4
louie,2017-03-07T12:50:16Z,2017-03-07T12:52:28Z,3.1
louie,2017-03-07T12:53:08Z,2017-03-07T12:54:48Z,2.5
louie,2017-03-07T12:55:48Z,2017-03-07T12:56:00Z,2.5
louie,2017-03-07T12:56:16Z,2017-03-07T12:56:52Z,2.7
louie,2017-03-07T12:57:12Z,2017-03-07T12:58:00Z,2.9
louie,2017-03-07T12:58:24Z,2017-03-07T13:01:04Z,3.7
louie,2017-03-07T13:01:36Z,2017-03-07T13:02:24Z,2.9
louie,2017-03-07T13:05:04Z,2017-03-07T13:05:32Z,1.7
louie,2017-03-07T13:06:08Z,2017-03-07T13:08:32Z,3.2
louie,2017-03-07T13:09:24Z,2017-03-07T13:13:08Z,6.8
louie,2017-03-07T13:13:52Z,2017-03-07T13:16:28Z,3
louie,2017-03-07T13:17:20Z,2017-03-07T13:19:00Z,2.4
louie,2017-03-07T13:19:20Z,2017-03-07T13:19:48Z,1.6
louie,2017-03-07T13:21:00Z,2017-03-07T13:23:28Z,2
louie,2017-03-07T13:24:40Z,2017-03-07T13:25:24Z,1.7
louie,2017-03-07T13:26:36Z,2017-03-07T13:26:48Z,1.5
louie,2017-03-07T13:42:16Z,2017-03-07T13:42:44Z,1.8
louie,2017-03-07T13:43:12Z,2017-03-07T13:46:16Z,2.9
louie,2017-03-07T13:46:48Z,2017-03-07T13:48:08Z,3.2
louie,2017-03-07T13:48:28Z,2017-03-07T13:49:56Z,4.6
louie,2017-03-07T13:50:36Z,2017-03-07T13:55:32Z,6.3
louie,2017-03-07T13:56:28Z,2017-03-07T14:02:32Z,7.1
louie,2017-03-07T14:03:16Z,2017-03-07T14:09:12Z,7.4
louie,2017-03-07T14:09:52Z,2017-03-07T14:11:36Z,6.9
louie,2017-03-07T14:11:56Z,2017-03-07T14:16:16Z,6.8
louie,2017-03-07T14:17:04Z,2017-03-07T14:23:56Z,6.3
louie,2017-03-07T14:24:48Z,2017-03-07T14:32:32Z,6
louie,2017-03-07T14:33:20Z,2017-03-07T14:39:48Z,5.8
louie,2017-03-07T14:40:28Z,2017-03-07T14:45:40Z,5.7
louie,2017-03-07T14:46:20Z,2017-03-07T14:52:16Z,7
louie,2017-03-07T14:53:00Z,2017-03-07T14:57:40Z,7.1
louie,2017-03-07T14:58:12Z,2017-03-07T15:02:56Z,6.9
louie,2017-03-07T15:03:36Z,2017-03-07T15:10:52Z,7.8
louie,2017-03-07T15:11:40Z,2017-03-07T15:17:20Z,7.9
louie,2017-03-07T15:17:56Z,2017-03-07T15:26:12Z,7.5
louie,2017-03-07T15:27:04Z,2017-03-07T15:34:28Z,7.2
louie,2017-03-07T15:35:20Z,2017-03-07T15:40:04Z,7.2
louie,2017-03-07T15:40:36Z,2017-03-07T15:48:00Z,7.9
louie,2017-03-07T15:48:48Z,2017-03-07T15:56:04Z,8.1
louie,2017-03-07T15:57:04Z,2017-03-07T16:02:04Z,8
louie,2017-03-07T16:02:44Z,2017-03-07T16:06:00Z,7.8
louie,2017-03-07T16:06:28Z,2017-03-07T16:10:28Z,7.6
louie,2017-03-07T16:11:04Z,2017-03-07T16:16:48Z,7.7
louie,2017-03-07T16:17:32Z,2017-03-07T16:23:40Z,7.3
louie,2017-03-07T16:24:24Z,2017-03-07T16:29:56Z,6.6
louie,2017-03-07T16:30:56Z,2017-03-07T16:36:16Z,6.6
louie,2017-03-07T16:37:00Z,2017-03-07T16:38:20Z,5.9
louie,2017-03-07T16:38:32Z,2017-03-07T16:41:44Z,5.8
louie,2017-03-07T16:43:16Z,2017-03-07T16:45:48Z,5.6
louie,2017-03-07T16:46:52Z,2017-03-07T16:49:40Z,5.9
louie,2017-03-07T16:51:20Z,2017-03-07T16:55:00Z,5.5
louie,2017-03-07T16:56:00Z,2017-03-07T17:02:08Z,5.8
louie,2017-03-07T17:04:20Z,2017-03-07T17:10:36Z,5.7
louie,2017-03-07T17:11:24Z,2017-03-07T17:17:12Z,6
louie,2017-03-07T17:18:08Z,2017-03-07T17:25:24Z,6.2
louie,2017-03-07T17:26:08Z,2017-03-07T17:31:40Z,6.6
louie,2017-03-07T17:32:32Z,2017-03-07T17:40:00Z,6.2
louie,2017-03-07T17:41:12Z,2017-03-07T17:49:00Z,6.4
louie,2017-03-07T17:49:48Z,2017-03-07T17:55:52Z,6.5
louie,2017-03-07T17:56:52Z,2017-03-07T18:03:20Z,7.7
louie,2017-03-07T18:05:00Z,2017-03-07T18:09:40Z,7.4
louie,2017-03-07T18:10:36Z,2017-03-07T18:14:52Z,8.1
louie,2017-03-07T18:16:00Z,2017-03-07T18:21:00Z,8.7
louie,2017-03-07T18:21:48Z,2017-03-07T18:26:04Z,8.6
louie,2017-03-07T18:26:48Z,2017-03-07T18:30:16Z,7.1
louie,2017-03-07T18:31:04Z,2017-03-07T18:35:16Z,7.7
louie,2017-03-07T18:36:08Z,2017-03-07T18:40:20Z,8.5
louie,2017-03-07T18:41:12Z,2017-03-07T18:43:28Z,2.4
louie,2017-03-07T18:43:32Z,2017-03-07T18:44:56Z,3.6
louie,2017-03-07T18:45:36Z,2017-03-07T18:49:24Z,2.6
louie,2017-03-07T18:50:04Z,2017-03-07T18:51:20Z,4.7
louie,2017-03-07T18:51:32Z,2017-03-07T18:55:08Z,8.2
louie,2017-03-07T18:55:52Z,2017-03-07T19:00:04Z,13.3
louie,2017-03-07T19:00:44Z,2017-03-07T19:04:12Z,15.1
louie,2017-03-07T19:04:48Z,2017-03-07T19:06:48Z,9.8
louie,2017-03-07T19:07:04Z,2017-03-07T19:09:24Z,7.8
louie,2017-03-07T19:10:16Z,2017-03-07T19:13:44Z,7.3
louie,2017-03-07T19:13:48Z,2017-03-07T19:15:00Z,3.2
louie,2017-03-07T19:15:40Z,2017-03-07T19:20:20Z,8.2
louie,2017-03-07T19:20:56Z,2017-03-07T19:25:28Z,18.3
louie,2017-03-07T19:26:12Z,2017-03-07T19:30:52Z,6.9
louie,2017-03-07T19:31:32Z,2017-03-07T19:34:28Z,8.4
louie,2017-03-07T19:34:36Z,2017-03-07T19:34:52Z,2
louie,2017-03-07T19:35:40Z,2017-03-07T19:40:48Z,20.3
louie,2017-03-07T19:41:36Z,2017-03-07T19:41:48Z,5.1
louie,2017-03-07T19:42:00Z,2017-03-07T19:44:20Z,8.3
louie,2017-03-07T19:45:40Z,2017-03-07T19:48:44Z,10.1
louie,2017-03-07T19:49:32Z,2017-03-07T19:52:40Z,11.2
louie,2017-03-07T19:53:24Z,2017-03-07T19:59:00Z,14.3
louie,2017-03-07T19:59:40Z,2017-03-07T19:59:52Z,3.1
louie,2017-03-07T19:59:56Z,2017-03-07T20:02:12Z,6.2
louie,2017-03-07T20:02:52Z,2017-03-07T20:04:56Z,7.4
louie,2017-03-07T20:05:00Z,2017-03-07T20:05:12Z,2.3
louie,2017-03-07T20:05:48Z,2017-03-07T20:08:12Z,8.1
louie,2017-03-07T20:09:24Z,2017-03-07T20:10:44Z,7.1
louie,2017-03-07T20:10:56Z,2017-03-07T20:11:52Z,5.5
louie,2017-03-07T20:12:24Z,2017-03-07T20:16:28Z,7.1
louie,2017-03-07T20:17:04Z,2017-03-07T20:20:44Z,25.2
louie,2017-03-07T20:20:56Z,2017-03-07T20:21:12Z,1.7
louie,2017-03-07T20:21:52Z,2017-03-07T20:25:00Z,6.2
louie,2017-03-07T20:25:36Z,2017-03-07T20:25:52Z,4.4
louie,2017-03-07T20:26:04Z,2017-03-07T20:27:24Z,4.7
louie,2017-03-07T20:28:24Z,2017-03-07T20:31:20Z,6
louie,2017-03-07T20:31:28Z,2017-03-07T20:32:32Z,4.5
louie,2017-03-07T20:33:12Z,2017-03-07T20:35:56Z,26.6
louie,2017-03-07T20:36:24Z,2017-03-07T20:36:40Z,2
louie,2017-03-07T20:37:20Z,2017-03-07T20:41:32Z,26.5
louie,2017-03-07T20:42:08Z,2017-03-07T20:42:24Z,5.4
louie,2017-03-07T20:42:40Z,2017-03-07T20:45:08Z,6.4
louie,2017-03-07T20:45:12Z,2017-03-07T20:46:24Z,3.2
louie,2017-03-07T20:47:04Z,2017-03-07T20:51:20Z,27.4
louie,2017-03-07T20:51:56Z,2017-03-07T20:56:48Z,27.1
louie,2017-03-07T20:57:32Z,2017-03-07T21:01:24Z,7
louie,2017-03-07T21:02:08Z,2017-03-07T21:06:32Z,27.1
louie,2017-03-07T21:07:16Z,2017-03-07T21:11:12Z,26.8
louie,2017-03-07T21:11:52Z,2017-03-07T21:12:20Z,2.1
louie,2017-03-07T21:12:28Z,2017-03-07T21:12:40Z,1.9
louie,2017-03-07T21:13:00Z,2017-03-07T21:16:04Z,2.8
louie,2017-03-07T21:16:08Z,2017-03-07T21:16:20Z,2
louie,2017-03-07T21:17:04Z,2017-03-07T21:21:32Z,25.8
louie,2017-03-07T21:22:12Z,2017-03-07T21:22:44Z,4.1
louie,2017-03-07T21:22:48Z,2017-03-07T21:23:16Z,4.9
louie,2017-03-07T21:23:52Z,2017-03-07T21:26:48Z,10.4
louie,2017-03-07T21:27:48Z,2017-03-07T21:28:40Z,7
louie,2017-03-07T21:28:48Z,2017-03-07T21:30:52Z,7.9
louie,2017-03-07T21:31:28Z,2017-03-07T21:33:32Z,9.8
louie,2017-03-07T21:33:52Z,2017-03-07T21:34:12Z,2.1
louie,2017-03-07T21:34:16Z,2017-03-07T21:35:04Z,2.4
louie,2017-03-07T21:35:32Z,2017-03-07T21:38:40Z,11.7
louie,2017-03-07T21:40:12Z,2017-03-07T21:40:36Z,6.8
louie,2017-03-07T21:41:00Z,2017-03-07T21:42:08Z,8.9
louie,2017-03-07T21:42:48Z,2017-03-07T21:44:28Z,9.7
louie,2017-03-07T21:45:12Z,2017-03-07T21:47:40Z,23.1
louie,2017-03-07T21:47:56Z,2017-03-07T21:48:12Z,5.7
louie,2017-03-07T21:48:48Z,2017-03-07T21:53:04Z,12.2
louie,2017-03-07T21:53:40Z,2017-03-07T21:57:32Z,22.5
louie,2017-03-07T21:57:36Z,2017-03-07T21:57:48Z,1.7
louie,2017-03-07T21:58:28Z,2017-03-07T22:02:40Z,11.8
louie,2017-03-07T22:03:16Z,2017-03-07T22:06:08Z,12
louie,2017-03-07T22:06:52Z,2017-03-07T22:09:08Z,9.3
louie,2017-03-07T22:09:12Z,2017-03-07T22:10:08Z,8.4
louie,2017-03-07T22:10:28Z,2017-03-07T22:11:16Z,10.6
louie,2017-03-07T22:11:56Z,2017-03-07T22:15:24Z,6.8
louie,2017-03-07T22:16:04Z,2017-03-07T22:19:52Z,2.5
